Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
25,37.6,47.7,26.5,1007.3,11,0,10.6,28.3,46.5,-, , , , 
26,36.6,45.6,27.7,1008.9,11,0,16.3,18,31.3,-, , , , 
27,38.6,44.6,32,1010,12,0,16.3,32.2,44.3,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,36.1,45.4,26,1007.9,13,0,20,27,37,-, , , , 
1,34.9,43.6,25.4,1009.3,14,0,18.8,23.2,33.5,-, , , , 
2,33.8,42.7,24.6,1007.5,14,0,18.5,17.6,27.8,-, , , , 
3,33.2,42.9,22.4,1007.2,-,0,20,20,33.5,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,35.2,43,25.3,1011.6,12,0,11.7,30.7,35.2,-, , , , 
8,32.3,40.3,23.3,1011.6,15,0,16.3,27.4,37,-, , , , 
9,31.2,39.6,21.9,1011,17,0,13.2,18.3,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,,o, , , 
13,29,33,25,1014.4,28,0,10.9,16.7,22.2,-, , , , 
14,34.6,42.4,26.8,1012.5,17,0,10,17.2,25.9,-, , , , 
15,34.8,41.1,28.5,1012.8,23,0,7.9,17.8,40.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,31.7,38.6,26.2,1012.9,23,0,15,17.8,27.8,-, , , , 
20,30.8,36.5,22.5,1014.7,18,0,18.3,31.7,40.7,-, , , , 
21,28.5,36.2,20.4,1014.3,20,0,17.9,23.7,27.8,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,30.3,39.2,20,1016.8,19,0,8.5,37.6,48.2,-, , , , 
26,30.9,39,21.8,1017.4,12,0,9.5,40.6,51.9,-, , , , 
27,29.5,37.1,19.5,1017.4,15,0,12.6,37.6,44.3,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,28.1,35.7,19.1,1009.7,19,0,15,17.6,29.4,-, , , , 
2,29.7,39.1,21.8,1010.2,19,0,16.3,24.4,33.5,-, , , , 
3,30.6,36.6,24.5,1013.3,29,0,7.6,33.7,50,-, , , , 
4,,,,,,,,,,, , ,o, 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,27.3,34.2,20.4,1015.9,29,0,19.2,18.3,24.1,-, , , , 
8,28.9,35.4,22.5,1015.9,22,0,18.5,29.3,42.4,-, , , , 
9,28.1,36.5,20.8,1015.6,26,0,18.2,21.5,33.5,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,28.7,36.3,21.2,1007.2,18,0,10.6,27.2,40.7,-, , , , 
14,27.6,34.8,20.6,1007.5,22,0,14.3,29.3,44.3,-, , , , 
15,26.1,33.5,17.5,1009.4,22,0,15,26.1,40.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,,o, , , 
19,25,33.6,16.9,1013,40,0,15,17,25.9,-, , , , 
20,25.2,32.8,16.3,1016.6,41,0,19.5,19.8,27.8,-, , , , 
21,23.4,30.8,17.3,1018.8,39,0,14.3,24.8,37,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,21.4,30.1,12.6,1018.7,25,0,14.8,28.9,46.5,-, , , , 
26,20.1,31.1,12.5,1016.8,26,0,17.9,28.9,44.3,-, , , , 
27,23.7,32.6,14,1014.5,23,0,20,23.3,33.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,23.4,32.4,14.4,1018.5,21,0,20,8.3,18.3,-, , , , 
1,23.5,32.4,16.1,1017.5,22,0,20,20.2,29.4,-, , , , 
2,23.2,31.2,15.5,1018.1,18,0,15.9,26.9,42.4,-, , , , 
3,24,32.7,16.5,1015.4,17,0,16.3,31.1,44.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,24.2,33.3,16.6,1017.5,20,0,20,11.1,24.1,-, , , , 
8,26.5,33.8,18.8,1016.9,18,0,22.2,13.1,22.2,-, , , , 
9,26,30.5,23,1017.5,38,0,19.3,28.9,37,-,o, , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,22.7,32.5,15,1019.2,35,0,23.2,15.9,22.2,-, , , , 
14,22.2,32.3,15.8,1019,37,0,20,16.7,29.4,-, , , , 
15,22.9,29.2,18.4,1017.1,34,0,17.7,16.7,24.1,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,13.9,19.9,10.5,1021.9,47,0,17.5,26.3,40.7,-, , , , 
20,15.2,22,6.5,1021.4,40,0,15.8,17.4,22.2,-, , , , 
21,15.1,25.3,5.6,1019.5,37,0,24.3,13,22.2,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,16.9,22.5,10.5,1016.5,48,0,15.8,26.1,35.2,-, , , , 
26,13.6,20.4,9.8,1011.1,60,1.02,13.5,24.6,37,-, , , , 
27,10.8,16.5,6.3,1014.8,61,0,13.5,26.1,33.5,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,12.8,18.8,5.2,1017,56,0,16.7,14.4,18.3,-, , , , 
2,13.2,21.5,6,1019.3,51,0,20,11.3,20.6,-, , , , 
3,14.8,25.6,7.1,1022.6,37,0,21.4,11.1,20.6,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,10.2,21,3.4,1016,46,0,19.2,24.6,38.9,-, , , , 
8,9.8,15.5,5.3,1024.4,48,0,13.2,32.6,48.2,-, , , , 
9,8.2,14.7,0.6,1028.1,44,0,15,24.3,37,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,9.1,16.9,1,1024.5,51,0,20.6,15.6,22.2,-, , , , 
14,9.9,18.1,4,1023.8,52,0,20,8.9,22.2,-, , , , 
15,9.1,16,1.8,1024.9,52,0,21.7,19.4,33.5,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,8.8,17.1,1.9,1027.7,48,0,20,28.9,51.9,-, , , , 
20,7.2,16.1,0.5,1026,50,0,20,16.9,29.4,-, , , , 
21,8.3,16.4,1.4,1022.5,38,0,12.6,28.3,55.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,11.4,16.7,5.5,1026.7,47,0,21.2,13,27.8,-, , , , 
27,9.4,18.2,5,1025.4,46,0,20,18,29.4,-, , , , 
28,10.1,19.5,2.4,1024,48,0,20,24.4,31.3,-, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,,,,,,,,,,, , , , 
1,10.8,16.8,5.9,1030.5,44,0,20,19.1,24.1,-, , , , 
2,8.4,15.1,1.3,1029.4,51,0,17.5,21.3,25.9,-, , , , 
3,9.4,18.5,1.5,1029.9,47,0,20,24.1,27.8,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,8.8,17.4,1.5,1025.4,45,0,23.2,15,18.3,-, , , , 
8,10.3,20.3,0.4,1025.1,30,0,24.3,17.2,22.2,-, , , , 
9,10.1,20.5,1.6,1025.9,28,0,20,17.8,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,12.4,22,2,1022.1,43,0,18.2,31.5,44.3,-, , , , 
14,13.3,19.3,8.3,1023.8,42,0,12.6,34.4,53.5,-, , , , 
15,10.5,16.5,6.2,1024,61,0,9.2,28.2,40.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,12.4,21.4,4.3,1024.3,40,0,10.6,21.1,35.2,-, , , , 
20,14.6,23,9.4,1023.7,34,0,12.6,24.1,38.9,-, , , , 
21,13.3,20.7,7,1026.9,36,0,11.9,27.6,35.2,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,10,19.4,2.5,1026.6,31,0,18.3,25.2,31.3,-, , , , 
26,11.9,19.4,6.7,1025.6,27,0,15,23.3,33.5,-, , , , 
27,10.9,18.9,3.5,1024.4,26,0,14.3,25,40.7,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,12,20.3,4.4,1026,44,0,15,22.2,33.5,-, , , , 
1,12.9,22.4,3.6,1026.2,35,0,25.6,18,35.2,-, , , , 
2,14.1,23,6.6,1026.9,38,0,13.4,34.4,44.3,-, , , , 
3,12,19.6,5,1027.6,35,0,20,28.2,37,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,13.1,22.5,4.1,1022.5,27,0,15,20.4,29.4,-, , , , 
8,16.2,26,9.7,1022.9,24,0,16.4,14.6,29.4,-, , , , 
9,16.8,25.4,8.6,1022.6,22,0,16.9,16.7,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,18.8,26.6,12.8,1026.4,30,0,6.9,49.4,63,-, , , , 
14,15.6,22.4,9.5,1027.7,37,0,10,29.3,37,-, , , , 
15,13.4,20.3,5.2,1024.6,25,0,11.4,29.6,40.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,15.9,27.7,5.7,1029.6,23,0,15.6,20.6,33.5,-, , , , 
20,17.2,28.3,4.8,1028,15,0,17.2,16.9,25.9,-, , , , 
21,15.7,23.2,10.4,1023.3,21,0,20,18.5,29.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,16.8,27.9,8.4,1012.4,28,0,19.3,20.9,22.2,-, , , , 
26,19.6,29,13,1011.7,33,0,13.5,22.6,38.9,-, , , , 
27,22,30.9,13,1012.8,27,0,13.2,20.6,29.4,-, , , , 
28,,,,,,,,,,, , , , 
1,22.1,29.8,14.6,1018.5,27,0,4,21.9,25.9,-, , , , 
2,22.6,31.7,12.2,1020.7,22,0,13.2,22,31.3,-, , , , 
3,23.6,30.9,13.3,1019.5,16,0,16.3,27.4,31.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,19.4,29.2,9.5,1018.9,16,0,11.3,28.5,37,-, , , , 
8,20.6,30.1,11.2,1018.6,17,0,20,22.8,25.9,-, , , , 
9,21.1,30.6,12.7,1016.7,19,0,15.6,22.8,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,18.7,27.2,10.6,1015.4,26,0,16.3,22.6,37,-, , , , 
14,19.6,27,11.5,1012.3,22,0,16.9,23.3,37,-, , , , 
15,21.8,29.1,14.5,1009.1,-,0,13.2,28.2,37,-,o, , , 
16,,,,,,,,,,,o, ,o, 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,16.9,23.5,8,1007.5,26,0,10.8,20.9,38.9,-, , , , 
20,16.1,24.1,6.5,1011.7,29,0,20.6,12.6,25.9,-, , , , 
21,16.9,23.4,9.8,1015,39,0,14.3,25.4,35.2,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,18.1,26.9,9.8,1017.3,21,0,18.8,21.5,33.5,-, , , , 
26,18.7,27.7,9.3,1018,17,0,18.2,21.5,31.3,-, , , , 
27,19.4,29.1,11.6,1014.5,19,0,20,22.8,35.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,21.6,31.4,11.1,1012.9,20,0,17.5,18.7,37,-, , , , 
1,24.7,33.6,15.1,1014,14,0,15.4,29.8,51.9,-, , , , 
2,22.5,25.6,15,1013.3,44,0,8.2,16.9,33.5,-,o, , , 
3,19.8,29.6,12.1,1007.9,39,0,11.1,25.9,51.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,17.9,27.5,10,1015.3,-,0,15,22.2,33.5,-, , , , 
8,21.4,31.5,10,1013.4,11,0,15,18.9,25.9,-, , , , 
9,24.7,34.6,16.3,1007.8,-,0,13,31.3,48.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,24.6,34.2,14.1,1015,22,0,24.9,11.9,22.2,-, , , , 
14,26.6,35.5,17.2,1012.2,17,0,21.9,21.5,27.8,-, , , , 
15,27.6,36.1,19,1012,16,0,11.6,33.3,51.9,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,28.6,35.2,22.3,1004.9,15,0,10,17.8,35.2,-, , , , 
20,24.8,34,14.6,1005.9,10,0,10,15.4,22.2,-, , , , 
21,26.6,34.2,17.3,1008.6,20,0,13,26.1,46.5,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,23.4,30.5,14.7,1005.6,21,0,9,30.2,40.7,-, , , , 
26,21.1,28,14.4,1009.1,-,0,10.1,27.2,48.2,-, , , , 
27,22.8,27.1,13.1,1014.8,17,0,8.4,30.6,40.7,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,26.2,33.6,15.8,1011.2,20,0,14.3,22.4,40.7,-, , , , 
2,26.1,34.1,16.7,1010.9,23,0,15,25.7,40.7,-, , , , 
3,24.2,33.1,16.5,1012,25,0,12.1,24.1,38.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,26.4,35.8,16.9,1013.3,-,0,15,17.6,33.5,-, , , , 
8,29.8,37.9,20.6,1008.8,-,0,12.9,29.1,44.3,-, , , , 
9,30.3,38.3,20.8,1006.4,16,0,15.6,23,31.3,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,28.9,37.3,17.9,1009.7,-,0,15.6,23.3,31.3,-, , , , 
14,27.6,38.3,18.9,1011.8,11,0,17.2,13.7,29.4,-, , , , 
15,28.8,38.5,18,1012.4,13,0,16.7,23.3,40.7,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,29.6,37.7,21.2,1013.9,16,0,13.2,28.5,44.3,-, , , , 
20,31,40.6,23.7,1013.7,15,0,15,29.1,44.3,-, , , , 
21,34.1,42.1,23.1,1009,13,0,14.8,27.2,48.2,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,28.7,35.8,18.7,1009.3,13,0,20.8,26.3,35.2,-, , , , 
26,28.1,36.6,18.1,1010.5,13,0,24.9,21.3,38.9,-, , , , 
27,28.9,37.6,20.1,1009.8,15,0,15.6,21.1,40.7,-, , , , 
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,,,,,,,,,,, , , , 
1,30.1,40.1,19.6,1009.9,-,0,20.6,21.5,42.4,-, , , , 
2,29.2,39.3,20.5,1008.1,-,0,14.3,23.2,37,-, , , , 
3,26.2,38.2,12.5,1006.2,-,0,14,26.7,51.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,29.9,37.8,21.8,1012.1,19,0,20,19.1,44.3,-, , , , 
8,32.1,39.5,22.3,1010.2,14,0,20,21.9,33.5,-, , , , 
9,33.3,42.5,22.8,1009.1,-,0,20,18,27.8,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,35.4,43,26,-,-,0,-,53.2,75.9,-, , , , 
16,37.2,42.6,31.5,1009.6,18,0,6.4,33.9,46.5,-, , , , 
17,32.5,40.9,26,1008.5,-,0,12.6,14.8,18.3,-, , , , 
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,,,,,,,,,,, , , , 
21,35.4,41.2,28.2,-,-,0,8,38.9,55.4,-, , , , 
22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,38.7,44.6,26.8,1009.7,-,0,10,-,-,-, , , , 
27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,39.1,44.5,31.4,1007.4,15,0,2.4,28.9,48.2,-, , , , 
30,,,,,,,,,,, , , , 
1,36.8,44,27.1,1011.3,16,0,5.8,21.1,31.3,-, , , , 
2,37.3,45,29.1,1009.5,15,0,8,15.2,18.3,-, , , , 
3,35.4,43.6,28,1008.2,11,0,7.9,26.3,40.7,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,40.8,45.7,35.6,1009.4,11,0,4.2,23.3,35.2,-, , , , 
8,38.2,45.8,29.6,1008.1,10,0,7.7,25.9,55.4,-, , , , 
9,36.1,43.7,27.7,1007.6,11,0,11.3,31.7,37,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,34.9,42.5,27.2,1008.2,16,0,4.2,21.7,37,-, , , , 
14,36.1,42.5,27.5,1009,22,0,5.6,27,37,-, , , , 
15,35.6,41.6,27.5,1012.1,19,0,11.3,15.7,24.1,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,37.6,45.2,26.4,1009.6,-,0,13.4,30.9,51.9,-, , , , 
20,36.3,44.8,27,1010.2,11,0,16.9,27.6,42.4,-, , , , 
21,36.6,44,26.3,1012.6,-,0,7.7,36.9,55.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,33.9,41.6,21.7,1010.7,-,0,15,22.2,33.5,-, , , , 
26,33.1,41.6,22.4,1010.8,-,0,15.6,29.4,40.7,-, , , , 
27,33.9,42.6,23.5,1008.9,-,0,20,25.9,37,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,36.5,43.4,32.2,1008.4,19,0,10.3,23.7,37,-, , , , 
1,38.7,44.4,31.3,1008.7,-,0,10,19.1,33.5,-, , , , 
2,36.4,44.5,28,1007.8,12,0,14.3,15.2,25.9,-, , , , 
3,36.5,45,28.2,1006,-,0,13.2,16.3,25.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,37.3,44.2,29,1008.9,19,0,5.8,13.3,22.2,-, , , , 
8,36.8,46.1,27.2,1009,-,0,6.6,30,46.5,-, , , , 
9,36.6,44.6,28.7,1008.4,11,0,13,31.5,51.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,36.4,43.6,29.6,1009.6,22,0,5,22.6,31.3,-, , , , 
14,36.4,42.5,31.6,1009.2,17,0,5.8,17.2,27.8,-, , , , 
15,38.4,44.6,33,1008.7,15,0,12.2,19.1,31.3,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,36.2,44.6,26.5,1007.7,14,0,10,32,51.9,-, , , , 
20,36.3,42.5,28.5,1008.5,16,0,15,27.2,33.5,-, , , , 
21,33.8,42.7,25.5,1010.3,16,0,14.2,26.1,33.5,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,35.4,42.3,26.5,1010.5,17,0,15,18.7,29.4,-, , , , 
26,35.3,42.5,27.8,1009.9,16,0,14.6,15.6,31.3,-, , , , 
27,35.8,43.8,27.1,1010.4,14,0,20,16.9,22.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,38.4,46.1,31.5,1003.8,11,0,13.7,25.4,46.5,-, , , , 
1,36.9,43,29.1,1005.9,13,0,6.4,18.5,25.9,-, , , , 
2,37.2,44.8,28.2,1006.9,16,0,4.2,19.4,33.5,-, , , , 
3,38.6,45.2,31,1006.3,14,0,8.9,31.5,38.9,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,37.6,44.7,28.9,1005.6,-,0,15.8,10.4,27.8,-, , , , 
8,37,42.3,29.1,1006.2,-,0,15.9,16.3,25.9,-, , , , 
9,34.7,41.8,26.7,1007.1,-,0,14.3,19.1,35.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,34.8,43.9,25.2,1008,-,0,14.3,18.1,20.6,-, , , , 
14,37.2,45.7,27.5,1009.2,-,0,10,17.8,24.1,-, , , , 
15,36.3,44.4,27.1,1010.1,10,0,17.5,19.4,25.9,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,32.9,40.8,24.8,1012.2,15,0,19.3,24.1,33.5,-, , , , 
20,34.3,40.5,26,1012.3,16,0,12.9,20.2,33.5,-, , , , 
21,33.4,41.7,25.1,1011,17,0,17.2,18.5,29.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,32.6,40.6,25.1,1014.3,18,0,12.7,29.8,46.5,-, , , , 
26,32.3,38.9,25.2,1013.9,16,0,13.2,17,25.9,-, , , , 
27,32.1,39.1,23.7,1012.5,16,0,20.8,16.5,22.2,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,32,39.2,22.2,1013.1,14,0,19.2,18.3,27.8,-, , , , 
2,31.8,38.6,24.1,1013.5,21,0,10.1,27.4,55.4,-, , , , 
3,30.8,37.8,23.5,1011.4,25,0,16.3,16.7,37,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,28.3,37,19.9,1016.7,23,0,18.8,23,29.4,-, , , , 
8,27.4,35.9,20.4,1012.6,24,0,16.1,16.7,27.8,-, , , , 
9,27.1,36.9,22.4,1008.1,23,0,17.7,22.6,35.2,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,25.9,33.3,17.4,1013.1,22,0,10.9,11.7,18.3,-, , , , 
14,27.6,36.4,19.8,1010,19,0,17.5,23.7,33.5,-, , , , 
15,25.8,34.1,21.4,1011.6,28,0,15,10.9,20.6,-,o, , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,31.9,38.5,26.4,1016.2,15,0,14.6,23,55.4,-, , , , 
20,28.2,37,20.2,1017.8,20,0,20,17.2,29.4,-, , , , 
21,29.6,36.6,20.2,1019.6,18,0,20,17.8,29.4,-, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,26.6,35,17.7,1017.8,19,0,20,15.9,33.5,-, , , , 
26,26.6,35.2,17.7,1016,17,0,18.2,15.4,33.5,-, , , , 
27,25.1,31.7,20.3,1014.6,24,0,13.7,29.6,42.4,-, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,24.1,28.9,18.2,1018.6,30,0,22,26.7,29.4,-, , , , 
3,23.1,29.8,12.3,1016.8,32,0,20,25.9,29.4,-, , , , 
4,16.1,19.5,13,1015.8,46,0,20,25,27.8,-, , , , 
5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,,,,,,,,,,, , , , 
7,,,,,,,,,,, , , , 
8,,,,,,,,,,, , , , 
9,20.7,29.7,12.5,1017,19,0,20.8,15.6,22.2,-, , , , 
10,19.7,28.5,12.3,1018.8,21,0,22.2,21.3,31.3,-, , , , 
11,18.6,29.5,11.4,1017.6,25,0,18.3,24.1,29.4,-, , , , 
12,,,,,,,,,,, , , , 
13,,,,,,,,,,, , , , 
14,,,,,,,,,,, , , , 
15,21.8,29.2,16.4,1013,24,0,15.8,22.2,35.2,-, , , , 
16,23.4,30.7,19.5,1011.2,26,0,15,30.6,48.2,-, , , , 
17,20.3,27.4,14,1012.3,43,0,16.9,12.4,18.3,-, , , , 
18,,,,,,,,,,, , , , 
19,,,,,,,,,,, , , , 
20,,,,,,,,,,, , , , 
21,19.6,27.3,13.8,1017.3,34,0,20,9.3,13,-, , , , 
22,18.5,27.1,10.2,1015.9,28,0,23.8,12.2,22.2,-, , , , 
23,19.8,29.7,13.1,1014.1,49,0,18.5,25.9,35.2,-, , , , 
24,,,,,,,,,,, , , , 
25,,,,,,,,,,, , , , 
26,,,,,,,,,,,o, , , 
27,22.2,26.5,16.5,1012.6,44,0,10.8,25.6,53.5,-, , , , 
28,18.9,25.6,11.5,1013.7,48,0,21.2,3.9,13,-, , , , 
29,20.4,27.3,11.4,1015.8,35,0,20,14.6,27.8,-, , , , 
30,,,,,,,,,,, , , , 
1,17.7,26.4,10.7,1019.4,40,0,23.5,17.2,24.1,-, , , , 
2,17.2,30.1,10.4,1021.7,35,0,22.2,18.3,27.8,-, , , , 
3,17.2,24.6,8.4,1022.2,34,0,20,28,44.3,-, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,22.3,28.2,17.7,1013,17,0,12.2,31.1,48.2,-, , , , 
8,20.8,25.5,14.8,1014.8,30,0,10.8,14.6,18.3,-, , , , 
9,18,24.1,12.7,1017.2,46,0,17.9,15.2,25.9,-, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,18.9,26.6,10.8,1018.5,42,0,23.2,9.4,18.3,-, , , , 
14,20.1,28.1,11,1020.8,36,0,20,11.7,16.5,-, , , , 
15,19.8,28.2,12.5,1020.5,38,0,20,17.4,22.2,-, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
